Date,Open,High,Low,Close,Adj Close,Volume
9/14/2007,196.33,201.4,196.33,200.28,200.28,8488.8
9/17/2007,201.97,202.81,196.33,198.86,198.86,8639.5
9/18/2007,NA,NA,NA,198.86,198.86,NA
9/19/2007,201.4,205.35,193.51,193.51,193.51,13118.7
9/20/2007,195.2,207.04,195.2,203.1,203.1,15566.6
9/21/2007,203.66,206.76,200.28,204.79,204.79,7655.7
9/24/2007,NA,NA,NA,204.79,204.79,NA
9/25/2007,NA,NA,NA,204.79,204.79,NA
9/26/2007,205.92,218.89,205.92,215.51,215.51,14891.3
9/27/2007,215.51,218.33,209.02,211.84,211.84,9095
9/28/2007,211.56,214.38,209.3,213.25,213.25,8795.5
10/1/2007,212.69,213.81,210.99,210.99,210.99,4917.1
10/2/2007,213.25,215.51,210.99,213.53,213.53,5635
10/3/2007,213.81,214.38,210.99,211.56,211.56,4544.8
10/4/2007,209.3,213.25,209.3,211.56,211.56,4259.5
10/5/2007,211.56,214.38,202.81,205.35,205.35,8141.4
10/8/2007,205.92,212.12,203.66,210.15,210.15,5425.8
10/9/2007,210.43,210.71,207.89,210.43,210.43,3387.4
10/10/2007,NA,NA,NA,210.43,210.43,NA
10/11/2007,210.99,223.41,208.74,219.17,219.17,15657
10/12/2007,219.17,220.87,210.99,210.99,210.99,7184.2
10/15/2007,215.51,217.2,209.3,209.58,209.58,7097.3
10/16/2007,209.3,211.28,206.48,209.87,209.87,6778.3
10/17/2007,208.46,209.87,205.92,205.92,205.92,7361.4
10/18/2007,207.61,213.25,207.61,211.84,211.84,6682.6
10/19/2007,211.84,212.4,207.04,207.33,207.33,5964.7
10/22/2007,202.25,203.1,197.45,199.71,199.71,8983.3
10/23/2007,203.66,205.92,203.66,204.22,204.22,4826.7
10/24/2007,207.04,215.51,207.04,207.61,207.61,12953.9
10/25/2007,214.38,215.23,209.58,210.43,210.43,8281.4
10/26/2007,214.38,214.38,209.87,212.12,212.12,4800.1
10/29/2007,214.38,216.35,212.4,213.53,213.53,8919.5
10/30/2007,214.38,215.23,210.71,213.81,213.81,6028.5
10/31/2007,215.79,221.15,212.97,220.02,220.02,13388.2
11/1/2007,220.02,221.71,214.94,216.07,216.07,9458.4
11/2/2007,209.02,211.28,201.4,204.79,204.79,12704
11/5/2007,203.1,206.48,197.74,203.1,203.1,6441.5
11/6/2007,200.28,205.07,194.63,196.89,196.89,7673.4
11/7/2007,203.1,203.94,199.43,202.53,202.53,7159.4
11/8/2007,195.2,196.33,188.43,188.99,188.99,10463.4
11/9/2007,188.99,191.53,176.02,177.71,177.71,18221.9
11/12/2007,166.99,168.12,165.3,165.3,165.3,11316
11/13/2007,162.19,176.86,162.19,175.17,175.17,19349.3
11/14/2007,181.09,185.32,179.68,183.35,183.35,9951.2
11/15/2007,185.04,187.86,181.66,182.22,182.22,8428.5
11/16/2007,178.84,179.97,173.76,177.71,177.71,7317.1
11/19/2007,179.68,180.53,177.14,177.14,177.14,3889
11/20/2007,173.2,181.66,165.3,180.81,180.81,8822
11/21/2007,178.84,180.81,170.37,170.37,170.37,6120.7
11/22/2007,166.99,173.2,166.43,168.68,168.68,8017.3
11/23/2007,170.94,171.79,166.43,166.71,166.71,4615.8
11/26/2007,169.81,175.45,169.81,175.17,175.17,6863.4
11/27/2007,167.55,172.07,167.55,169.53,169.53,7641.5
11/28/2007,173.2,174.61,166.43,166.43,166.43,10353.5
11/29/2007,172.07,173.76,169.25,170.37,170.37,9123.4
11/30/2007,171.79,178.56,170.94,177.71,177.71,9626.8
12/3/2007,177.71,178.84,172.63,172.63,172.63,5480.8
12/4/2007,172.07,175.45,172.07,174.89,174.89,3628.4
12/5/2007,174.89,180.53,174.04,177.14,177.14,6618.7
12/6/2007,179.97,182.22,174.04,174.32,174.32,7265.7
12/7/2007,177.14,177.14,169.53,169.53,169.53,6012.5
12/10/2007,169.81,173.2,169.25,172.07,172.07,4154.9
12/11/2007,168.12,169.25,160.22,160.22,160.22,8247.7
12/12/2007,149.22,151.19,149.22,149.22,149.22,16596.5
12/13/2007,144.42,145.55,138.78,138.78,138.78,30374.6
12/14/2007,137.09,137.94,129.19,134.55,134.55,19708.8
12/17/2007,133.42,135.4,125.24,125.24,125.24,21738.7
12/18/2007,126.09,133.99,126.09,132.01,132.01,17218.7
12/19/2007,129.76,137.09,128.06,133.14,133.14,25895.3
12/20/2007,134.83,138.78,130.04,131.45,131.45,15024.2
12/21/2007,135.12,140.47,132.58,140.47,140.47,15779.3
12/24/2007,143.3,148.37,141.6,145.83,145.83,12519.6
12/25/2007,145.55,145.83,142.17,145.83,145.83,5647.4
12/26/2007,144.99,146.12,141.88,146.12,146.12,6994.5
12/27/2007,145.55,153.45,145.55,148.94,148.94,10688.6
12/28/2007,148.94,154.01,147.24,148.09,148.09,9024.1
12/31/2007,148.65,151.48,148.65,148.94,148.94,3219
1/1/2008,NA,NA,NA,148.94,148.94,NA
1/2/2008,148.09,151.48,144.42,144.42,144.42,6554.9
1/3/2008,140.47,141.04,135.68,139.91,139.91,11466.7
1/4/2008,137.65,139.91,132.01,132.86,132.86,13310.2
1/7/2008,124.4,124.96,123.83,123.83,123.83,6235.9
1/8/2008,116.22,119.04,115.37,115.37,115.37,23123.1
1/9/2008,110.57,120.73,107.47,120.73,120.73,31025.2
1/10/2008,126.37,128.91,124.4,128.91,128.91,21396.6
1/11/2008,131.45,132.58,127.5,128.06,128.06,13556.6
1/14/2008,132.58,132.58,119.32,119.6,119.6,15921.2
1/15/2008,121.29,125.81,120.45,122.99,122.99,12953.9
1/16/2008,118.47,120.16,114.52,114.52,114.52,15972.6
1/17/2008,115.65,118.75,110.86,114.81,114.81,16206.5
1/18/2008,110.01,119.04,108.88,119.04,119.04,10979.3
1/21/2008,119.04,119.6,115.65,115.93,115.93,9710.1
1/22/2008,108.04,108.88,108.04,108.04,108.04,7264
1/23/2008,108.32,109.45,100.7,100.7,100.7,12985.8
1/24/2008,104.93,104.93,94.78,94.78,94.78,16811
1/25/2008,98.16,101.27,98.16,101.27,101.27,8494.1
1/28/2008,104.09,104.09,98.73,103.24,103.24,12096
1/29/2008,104.37,106.06,99.86,100.42,100.42,10693.9
1/30/2008,99.86,102.96,97.88,99.01,99.01,13219.8
1/31/2008,100.42,102.11,97.88,102.11,102.11,9731.4
2/1/2008,103.8,103.8,101.55,101.55,101.55,7393.4
2/4/2008,NA,NA,NA,101.55,101.55,NA
2/5/2008,NA,NA,NA,101.55,101.55,NA
2/6/2008,NA,NA,NA,101.55,101.55,NA
2/7/2008,NA,NA,NA,101.55,101.55,NA
2/8/2008,NA,NA,NA,101.55,101.55,NA
2/11/2008,NA,NA,NA,101.55,101.55,NA
2/12/2008,99.29,100.42,94.5,94.5,94.5,9651.6
2/13/2008,93.09,93.37,88.01,88.01,88.01,16842.9
2/14/2008,89.98,93.65,89.98,92.8,92.8,18282.2
2/15/2008,89.7,99.29,89.14,99.29,99.29,27044
2/18/2008,102.68,105.5,101.55,102.11,102.11,16529.1
2/19/2008,104.93,104.93,101.27,102.96,102.96,11190.2
2/20/2008,102.68,106.63,101.55,102.39,102.39,13763.9
2/21/2008,104.93,109.45,103.8,109.45,109.45,16100.2
2/22/2008,109.73,117.06,109.73,114.52,114.52,28410.6
2/25/2008,117.34,120.73,116.5,117.91,117.91,15577.3
2/26/2008,119.6,119.6,113.68,114.24,114.24,10045.1
2/27/2008,115.65,117.91,113.96,114.81,114.81,12929.1
2/28/2008,NA,NA,NA,114.81,114.81,NA
2/29/2008,116.5,118.47,115.65,116.22,116.22,9430
3/3/2008,109.45,111.14,108.32,108.32,108.32,5269.8
3/4/2008,103.8,111.14,103.24,109.16,109.16,19930.7
3/5/2008,109.45,111.7,109.45,110.01,110.01,7283.5
3/6/2008,111.98,117.63,111.98,117.63,117.63,15793.5
3/7/2008,116.5,118.47,114.52,114.81,114.81,13358
3/10/2008,115.65,116.22,111.14,111.7,111.7,8258.4
3/11/2008,110.01,112.83,109.16,111.7,111.7,8400.2
3/12/2008,115.93,117.34,110.57,110.57,110.57,12166.9
3/13/2008,111.14,111.7,102.96,102.96,102.96,19583.3
3/14/2008,104.37,105.78,98.73,102.11,102.11,19207.5
3/17/2008,99.29,100.14,96.75,97.88,97.88,12046.3
3/18/2008,100.14,102.96,98.16,102.68,102.68,9837.7
3/19/2008,107.19,107.75,102.68,103.24,103.24,9107.4
3/20/2008,102.11,103.8,99.86,103.8,103.8,9532.8
3/21/2008,104.37,106.06,104.09,104.93,104.93,8575.7
3/24/2008,112.27,112.27,106.34,107.19,107.19,11335.5
3/25/2008,109.45,110.57,107.75,108.88,108.88,9277.6
3/26/2008,110.01,110.57,107.75,108.04,108.04,4371.1
3/27/2008,107.19,107.75,102.68,105.5,105.5,8384.2
3/28/2008,101.55,104.93,101.55,103.8,103.8,5700.6
3/31/2008,102.68,103.52,100.98,101.55,101.55,6452.1
4/1/2008,101.55,103.24,100.98,101.27,101.27,5943.4
4/2/2008,103.52,106.34,103.24,105.78,105.78,18078.4
4/3/2008,106.06,110.01,105.5,107.19,107.19,25106.6
4/4/2008,NA,NA,NA,107.19,107.19,NA
4/7/2008,109.45,114.52,109.16,114.52,114.52,28930
4/8/2008,116.22,119.6,114.81,114.81,114.81,37725.4
4/9/2008,115.37,119.04,115.37,117.34,117.34,21809.6
4/10/2008,117.34,125.52,117.34,125.52,125.52,34917.7
4/11/2008,131.73,134.27,128.91,132.01,132.01,35421.1
4/14/2008,130.32,131.45,127.78,131.45,131.45,16286.3
4/15/2008,131.45,135.96,129.76,130.88,130.88,21125.4
4/16/2008,131.17,132.86,121.86,121.86,121.86,40845.1
4/17/2008,120.16,120.16,114.24,117.34,117.34,42619.5
4/18/2008,115.09,119.04,114.81,115.65,115.65,22396.3
4/21/2008,116.22,119.32,116.22,117.34,117.34,17865.7
4/22/2008,116.5,119.88,116.5,117.91,117.91,15657
4/23/2008,118.47,118.47,113.4,116.22,116.22,23651.3
4/24/2008,115.65,119.6,115.65,115.93,115.93,19118.9
4/25/2008,118.19,118.19,115.09,115.09,115.09,10484.7
4/28/2008,113.4,115.09,112.27,113.11,113.11,19928.9
4/29/2008,113.11,115.93,112.83,113.4,113.4,13079.7
4/30/2008,113.4,114.81,110.29,110.86,110.86,14017.4
5/1/2008,NA,NA,NA,110.86,110.86,NA
5/2/2008,105.5,107.47,103.24,103.24,103.24,48103.5
5/5/2008,97.6,98.73,96.19,96.19,96.19,39139.9
5/6/2008,96.19,100.42,96.19,99.86,99.86,26609.7
5/7/2008,101.55,102.39,100.14,100.42,100.42,18112
5/8/2008,99.86,99.86,97.6,99.86,99.86,10270.2
5/9/2008,98.73,100.98,94.21,94.5,94.5,33866.6
5/12/2008,94.78,96.75,91.96,96.47,96.47,17422.5
5/13/2008,97.03,102.96,96.75,102.96,102.96,32512.3
5/14/2008,105.5,108.04,105.5,106.06,106.06,37679.4
5/15/2008,108.04,108.04,105.5,106.63,106.63,17215.1
5/16/2008,106.63,109.16,106.63,106.63,106.63,15965.5
5/19/2008,106.63,108.04,105.5,107.75,107.75,9850.1
5/20/2008,108.32,108.32,103.24,103.24,103.24,14719.4
5/21/2008,102.68,104.65,102.11,103.8,103.8,8717.5
5/22/2008,103.52,105.78,103.24,105.21,105.21,11507.5
5/23/2008,104.93,105.5,98.16,99.29,99.29,26443.1
5/26/2008,96.47,97.6,95.34,96.47,96.47,14955.1
5/27/2008,97.32,99.01,97.32,98.45,98.45,6076.3
5/28/2008,100.14,100.14,95.91,96.19,96.19,9072
5/29/2008,97.88,98.16,95.62,96.75,96.75,8077.6
5/30/2008,98.16,99.57,96.19,99.57,99.57,9596.6
6/2/2008,100.98,102.68,100.14,100.14,100.14,14095.4
6/3/2008,101.55,102.11,100.14,100.14,100.14,8921.3
6/4/2008,101.55,103.24,100.14,102.68,102.68,13363.3
6/5/2008,103.24,104.09,101.55,103.52,103.52,8767.1
6/6/2008,104.37,105.78,102.11,102.11,102.11,10527.2
6/9/2008,98.45,100.42,98.16,99.57,99.57,9245.7
6/10/2008,99.01,100.14,95.91,97.32,97.32,15042
6/11/2008,96.47,98.16,95.91,96.47,96.47,11870.8
6/12/2008,94.78,95.62,92.52,93.09,93.09,14226.6
6/13/2008,94.78,95.34,93.37,93.37,93.37,8051
6/16/2008,94.21,95.62,89.14,90.26,90.26,14510.2
6/17/2008,91.11,93.65,88.57,93.65,93.65,9667.6
6/18/2008,93.65,94.5,92.52,94.21,94.21,5149.3
6/19/2008,91.68,92.8,90.26,90.26,90.26,7478.4
6/20/2008,90.55,92.24,89.14,89.14,89.14,11323.1
6/23/2008,87.44,87.44,84.62,85.47,85.47,14453.5
6/24/2008,85.19,86.88,82.37,82.37,82.37,14308.1
6/25/2008,83.21,87.16,81.8,87.16,87.16,11899.2
6/26/2008,87.16,88.29,84.62,84.62,84.62,7783.3
6/27/2008,79.26,82.37,79.26,80.11,80.11,12145.6
6/30/2008,81.24,82.37,78.98,79.26,79.26,6861.6
7/1/2008,79.83,82.08,78.42,78.7,78.7,10426.2
7/2/2008,80.11,81.8,79.55,81.24,81.24,9550.6
7/3/2008,79.26,86.88,78.42,86.6,86.6,12526.7
7/4/2008,86.6,86.6,81.8,81.8,81.8,11574.8
7/7/2008,82.93,84.62,81.8,84.62,84.62,6758.8
7/8/2008,84.34,84.34,79.83,80.11,80.11,9763.3
7/9/2008,81.8,83.49,76.16,77.29,77.29,20326
7/10/2008,78.42,79.26,75.6,76.44,76.44,17504.1
7/11/2008,77.85,80.96,76.73,80.67,80.67,11121.1
7/14/2008,80.11,82.37,79.55,80.67,80.67,9415.8
7/15/2008,79.55,80.11,77.29,77.29,77.29,9431.8
7/16/2008,78.14,79.55,76.73,77.29,77.29,6868.7
7/17/2008,81.24,81.8,79.83,80.67,80.67,10302.1
7/18/2008,81.8,82.65,77.85,77.85,77.85,10390.8
7/21/2008,80.11,82.37,79.83,82.37,82.37,10179.8
7/22/2008,81.24,81.8,80.11,81.52,81.52,7108
7/23/2008,83.49,85.19,83.21,84.91,84.91,15157.2
7/24/2008,86.32,86.32,84.91,85.19,85.19,8682
7/25/2008,83.49,84.06,82.65,83.49,83.49,5732.5
7/28/2008,NA,NA,NA,83.49,83.49,NA
7/29/2008,82.08,82.08,80.11,80.11,80.11,6650.7
7/30/2008,82.37,82.37,80.67,80.67,80.67,5464.8
7/31/2008,81.8,82.93,77.85,79.83,79.83,6734
8/1/2008,79.83,81.8,77.85,81.8,81.8,4371.1
8/4/2008,80.11,81.52,79.55,79.55,79.55,4238.2
8/5/2008,80.67,81.52,78.42,78.42,78.42,8958.5
8/6/2008,81.8,83.78,80.67,83.78,83.78,13570.7
8/7/2008,84.62,88.85,83.21,87.44,87.44,29389.1
8/8/2008,87.44,93.37,86.88,91.96,91.96,29582.3
8/11/2008,93.65,97.6,93.09,95.34,95.34,29694
8/12/2008,95.91,99.86,93.93,98.73,98.73,37560.6
8/13/2008,98.73,99.57,95.34,98.16,98.16,20804.6
8/14/2008,97.6,97.88,95.34,97.6,97.6,9298.9
8/15/2008,99.29,99.29,92.24,92.8,92.8,16601.8
8/18/2008,92.8,94.21,88.57,89.14,89.14,13388.2
8/19/2008,86.32,91.96,85.75,90.26,90.26,18289.3
8/20/2008,88.57,90.55,87.16,89.98,89.98,16295.2
8/21/2008,89.7,90.55,87.44,87.44,87.44,12790.8
8/22/2008,89.14,89.7,86.03,89.14,89.14,10374.8
8/25/2008,90.26,91.39,88.85,88.85,88.85,13792.3
8/26/2008,88.01,90.55,87.73,90.26,90.26,7166.7
8/27/2008,90.26,93.93,89.98,93.09,93.09,15366.7
8/28/2008,93.09,93.37,89.42,89.42,89.42,16138.8
8/29/2008,90.26,91.11,87.44,88.85,88.85,13771.4
9/1/2008,86.6,86.6,82.65,82.65,82.65,16289
9/2/2008,82.65,82.65,78.42,80.39,80.39,17415
9/3/2008,80.67,82.37,78.42,78.98,78.98,12419.8
9/4/2008,79.55,81.52,78.42,78.98,78.98,10193.4
9/5/2008,76.44,79.55,76.44,78.98,78.98,7722.3
9/8/2008,82.37,84.34,81.52,84.34,84.34,8760.2
9/9/2008,83.78,83.78,80.67,80.67,80.67,7978.1
9/10/2008,79.83,82.65,79.55,81.24,81.24,4516.5
9/11/2008,82.93,83.49,80.11,80.11,80.11,6232.9
9/12/2008,81.8,82.65,76.73,80.67,80.67,9317.7
9/15/2008,80.11,80.11,75.03,75.03,75.03,12944
9/16/2008,67.02,70.12,67.02,67.02,67.02,21446.5
9/17/2008,69.5,71.68,66.4,66.4,66.4,16150.7
9/18/2008,61.81,63.3,61.81,61.81,61.81,16745.1
9/19/2008,65.16,66.09,64.23,66.09,66.09,18466.5
9/22/2008,67.33,68.57,66.4,67.33,67.33,14896.8
9/23/2008,65.78,71.99,65.78,71.99,71.99,17428.2
9/24/2008,72.92,76.02,72.92,74.16,74.16,25910.3
9/25/2008,72.61,75.09,71.06,71.37,71.37,11786.9
9/26/2008,71.99,72.3,66.4,67.64,67.64,10931.6
9/29/2008,NA,NA,NA,67.64,67.64,NA
9/30/2008,62.99,62.99,62.99,62.99,62.99,4963
10/1/2008,64.23,65.78,62.68,63.61,63.61,7023.1
10/2/2008,63.92,66.4,61.44,62.68,62.68,7531.8
10/3/2008,59.64,64.85,59.33,64.85,64.85,6403.3
10/6/2008,62.06,62.68,60.57,60.57,60.57,6145.2
10/7/2008,58.4,60.88,58.4,59.95,59.95,7924
10/8/2008,58.95,59.14,55.79,55.79,55.79,7729.2
10/9/2008,53.37,55.73,51.94,51.94,51.94,13305.2
10/10/2008,NA,NA,NA,51.94,51.94,NA
10/13/2008,50.14,51.51,50.14,50.14,50.14,5248.6
10/14/2008,53.62,53.62,52.81,53.62,53.62,5472
10/15/2008,52.87,53.37,51.76,53.37,53.37,7834.8
10/16/2008,51.51,51.51,51.51,51.51,51.51,980.9
10/17/2008,49.71,51.01,49.71,49.71,49.71,12006.6
10/20/2008,47.97,50.27,47.97,50.27,50.27,633.9
10/21/2008,50.39,51.82,48.53,48.53,48.53,10280.9
10/22/2008,47.23,49.96,46.92,47.6,47.6,8738.6
10/23/2008,45.98,46.54,45.98,45.98,45.98,4800.7
10/24/2008,44.68,45.24,44.43,44.43,44.43,6793.1
10/27/2008,41.39,43.25,41.33,41.33,41.33,9725.3
10/28/2008,40.15,44.18,38.48,44.18,44.18,14798
10/29/2008,47.23,47.23,44.99,45.49,45.49,22720.7
10/30/2008,46.73,48.65,45.92,48.65,48.65,11208.9
10/31/2008,48.65,52,47.85,50.58,50.58,27424.5
11/3/2008,51.51,53.37,49.89,52.38,52.38,20474.7
11/4/2008,51.38,52.62,50.33,52.38,52.38,13081.5
11/5/2008,52.38,52.81,50.58,50.58,50.58,14062.9
11/6/2008,47.04,48.96,47.04,47.29,47.29,8811.2
11/7/2008,45.3,50.58,45.3,50.58,50.58,8145.7
11/10/2008,48.71,50.64,48.71,50.58,50.58,9715.3
11/11/2008,49.96,51.2,48.4,48.84,48.84,11297.7
11/12/2008,48.4,49.89,47.78,48.84,48.84,8912.8
11/13/2008,45.61,46.98,45.43,45.43,45.43,8492.2
11/14/2008,46.11,46.42,42.26,45.43,45.43,14647.8
11/17/2008,43.56,45.43,42.76,44.74,44.74,9441.3
11/18/2008,43.44,43.81,41.64,41.64,41.64,7419
11/19/2008,40.83,41.27,38.79,39.03,39.03,15331.1
11/20/2008,36.3,37.23,36.3,36.3,36.3,6083.1
11/21/2008,33.82,38.79,33.82,38.79,38.79,15617.9
11/24/2008,38.17,38.91,37.05,38.79,38.79,11724.7
11/25/2008,40.15,41.27,39.41,39.72,39.72,8788.7
11/26/2008,39.72,40.21,39.22,39.72,39.72,5415.3
11/27/2008,40.96,42.45,40.4,42.45,42.45,8751.6
11/28/2008,42.32,44,42.32,42.76,42.76,18257.4
12/1/2008,42.2,43.87,42.01,42.63,42.63,11582.9
12/2/2008,39.72,40.34,39.65,39.65,39.65,8663
12/3/2008,40.03,40.21,37.85,39.34,39.34,14924.2
12/4/2008,39.34,40.03,37.36,37.36,37.36,12449.8
12/5/2008,37.36,37.98,36.8,36.92,36.92,9932.8
12/8/2008,37.54,39.47,37.54,39.47,39.47,10166.7
12/9/2008,40.34,42.2,40.28,41.45,41.45,22484.8
12/10/2008,42.2,44.31,41.64,44.31,44.31,19765.7
12/11/2008,46.54,47.35,45.8,47.35,47.35,31306.7
12/12/2008,47.16,47.6,44.06,44.06,44.06,29489.9
12/15/2008,46.73,47.1,46.29,47.1,47.1,10332.4
12/16/2008,47.04,47.47,45.43,47.23,47.23,18211.8
12/17/2008,48.9,49.58,45.92,46.29,46.29,21688.6
12/18/2008,46.05,47.04,45.43,47.04,47.04,8669.8
12/19/2008,46.6,50.02,46.6,49.03,49.03,28277.2
12/22/2008,49.15,49.65,46.36,46.67,46.67,14775.7
12/23/2008,45.43,46.6,44.43,46.11,46.11,10629.1
12/24/2008,45.3,46.79,44.99,45.98,45.98,10598.3
12/25/2008,46.42,46.42,45.36,45.61,45.61,4725.8
12/26/2008,45.3,46.73,45.24,45.61,45.61,6946.5
12/29/2008,45.61,46.48,45.61,45.8,45.8,6399.7
12/30/2008,46.54,48.78,46.54,48.59,48.59,14883.2
12/31/2008,49.21,49.21,47.54,47.91,47.91,12959
1/1/2009,NA,NA,NA,47.91,47.91,NA
1/2/2009,NA,NA,NA,47.91,47.91,NA
1/5/2009,51.26,51.26,50.39,50.95,50.95,28213.9
1/6/2009,50.89,52.25,50.14,52.25,52.25,21072.9
1/7/2009,52.75,53.68,52.25,52.25,52.25,19704.3
1/8/2009,49.83,50.58,48.65,48.71,48.71,12552.3
1/9/2009,48.09,49.03,47.16,47.47,47.47,17277.6
1/12/2009,48.4,48.65,47.29,47.54,47.54,8151.4
1/13/2009,47.54,50.02,47.54,50.02,50.02,11937.6
1/14/2009,50.02,50.08,49.09,49.21,49.21,10285.5
1/15/2009,46.23,47.41,46.23,46.42,46.42,11603.4
1/16/2009,47.78,47.78,46.85,47.23,47.23,7751.9
1/19/2009,44.68,45.3,43.81,44.25,44.25,14686.7
1/20/2009,43.5,43.94,42.7,43.01,43.01,13642.8
1/21/2009,41.95,43.32,41.45,42.26,42.26,16925.4
1/22/2009,NA,NA,NA,42.26,42.26,NA
1/23/2009,NA,NA,NA,42.26,42.26,NA
1/26/2009,NA,NA,NA,42.26,42.26,NA
1/27/2009,NA,NA,NA,42.26,42.26,NA
1/28/2009,NA,NA,NA,42.26,42.26,NA
1/29/2009,NA,NA,NA,42.26,42.26,NA
1/30/2009,NA,NA,NA,42.26,42.26,NA
2/2/2009,42.51,44.99,42.51,44,44,15643.7
2/3/2009,44.68,45.43,44.56,44.99,44.99,11194.5
2/4/2009,45.61,45.92,44.68,45.18,45.18,12253.2
2/5/2009,44.62,45.12,44.18,44.18,44.18,6495.6
2/6/2009,45.3,47.23,45.12,45.74,45.74,17500
2/9/2009,46.85,47.16,45.92,45.98,45.98,12781.8
2/10/2009,46.05,46.54,45.61,46.54,46.54,7011.3
2/11/2009,46.92,49.77,46.92,49.77,49.77,38197.1
2/12/2009,49.77,49.77,46.85,46.85,46.85,26778.6
2/13/2009,48.03,50.08,47.6,50.02,50.02,24870.6
2/16/2009,50.02,51.51,50.02,51.32,51.32,28578.5
2/17/2009,51.2,51.2,48.4,48.53,48.53,17477.5
2/18/2009,48.4,48.71,47.47,48.53,48.53,13855
2/19/2009,48.09,50.64,47.54,49.27,49.27,17108.4
2/20/2009,48.4,49.15,47.78,48.09,48.09,11263.8
2/23/2009,47.97,50.02,47.78,49.96,49.96,16681.4
2/24/2009,48.53,49.52,48.53,49.4,49.4,12462.7
2/25/2009,50.58,50.76,48.71,48.71,48.71,21051.6
2/26/2009,49.96,50.27,49.21,49.65,49.65,11181.6
2/27/2009,49.52,50.51,49.27,50.27,50.27,12876.9
3/2/2009,49.96,49.96,47.78,48.28,48.28,16641.1
3/3/2009,47.47,49.58,46.79,49.58,49.58,11296.1
3/4/2009,49.46,51.13,49.15,49.77,49.77,28125.7
3/5/2009,50.76,51.51,50.02,50.33,50.33,22453.5
3/6/2009,49.96,53.37,49.77,52.13,52.13,41963
3/9/2009,51.2,51.2,48.53,49.03,49.03,33488.5
3/10/2009,48.84,50.27,48.47,49.83,49.83,19930
3/11/2009,49.58,50.58,49.15,49.15,49.15,26831.7
3/12/2009,49.52,50.39,49.4,49.83,49.83,14137
3/13/2009,50.82,52.5,50.76,51.69,51.69,38993.1
3/16/2009,52.44,52.93,51.63,51.82,51.82,25096.2
3/17/2009,52.19,55.42,51.94,55.42,55.42,41403.8
3/18/2009,56.16,58.77,55.79,57.09,57.09,60760.2
3/19/2009,57.59,58.27,55.11,55.67,55.67,31641.8
3/20/2009,55.23,55.91,53.37,53.68,53.68,32676.4
3/23/2009,54.18,56.47,54.18,56.29,56.29,25713.4
3/24/2009,57.65,57.78,55.85,55.85,55.85,21994.3
3/25/2009,56.16,58.46,56.16,58.21,58.21,25995.4
3/26/2009,58.15,58.89,57.4,57.65,57.65,22703.3
3/27/2009,58.27,59.26,56.53,57.28,57.28,21012.9
3/30/2009,56.16,56.47,54.61,54.61,54.61,17050.4
3/31/2009,55.85,56.29,55.11,55.79,55.79,10793.3
4/1/2009,56.47,56.97,55.23,55.73,55.73,13432.8
4/2/2009,57.09,58.15,56.41,56.84,56.84,16673.4
4/3/2009,57.09,57.65,56.04,56.91,56.91,12082.4
4/6/2009,57.15,57.84,56.53,57.59,57.59,15300.4
4/7/2009,57.34,58.02,56.78,58.02,58.02,7897.6
4/8/2009,57.71,57.9,56.1,56.16,56.16,11072.1
4/9/2009,56.97,57.71,56.78,57.22,57.22,15231.1
4/10/2009,57.96,58.02,56.47,56.84,56.84,15416.5
4/13/2009,57.46,60.82,56.97,60.82,60.82,45600
4/14/2009,60.94,63.3,60.32,61.44,61.44,52459.8
4/15/2009,61.99,61.99,59.64,60.32,60.32,22126.4
4/16/2009,61.87,62.68,60.69,60.69,60.69,19522.4
4/17/2009,62.06,62.68,56.53,57.9,57.9,32334.8
4/20/2009,57.9,58.71,55.98,58.02,58.02,18172
4/21/2009,57.09,58.52,56.72,58.33,58.33,18682.8
4/22/2009,58.33,58.64,57.22,57.28,57.28,20803.4
4/23/2009,57.28,57.9,56.47,56.84,56.84,13850.2
4/24/2009,57.9,58.33,56.53,56.84,56.84,18460.4
4/27/2009,56.91,57.15,53.56,54.36,54.36,23947.3
4/28/2009,54.36,54.98,52.56,52.56,52.56,21335.2
4/29/2009,52.81,53.68,52.31,52.81,52.81,14651
4/30/2009,56.47,56.47,54.61,56.47,56.47,22021.7
5/1/2009,NA,NA,NA,56.47,56.47,NA
5/4/2009,58.33,60.38,58.33,60.38,60.38,27302.3
5/5/2009,60.82,62.06,58.33,59.02,59.02,33627.1
5/6/2009,58.95,61.13,58.09,59.95,59.95,25561.9
5/7/2009,60.2,61.75,59.02,60.07,60.07,25681.2
5/8/2009,59.7,63.92,59.57,63.92,63.92,42452.9
5/11/2009,64.54,65.16,62.06,62.06,62.06,31174.5
5/12/2009,61.44,61.44,58.95,59.51,59.51,28644.6
5/13/2009,60.2,62.68,60.01,62.06,62.06,29474.5
5/14/2009,60.82,61.99,60.32,60.82,60.82,17305
5/15/2009,61.75,62.99,61.19,61.19,61.19,21984.6
5/18/2009,61.75,63.61,60.88,62.06,62.06,22168.3
5/19/2009,63.92,64.54,62.06,62.37,62.37,24361.4
5/20/2009,63.92,63.92,60.94,61.81,61.81,15922.4
5/21/2009,62.06,63.3,61.37,62.37,62.37,13648.7
5/22/2009,61.56,64.85,61.37,63.3,63.3,31667.6
5/25/2009,65.16,65.78,62.06,62.06,62.06,24488.8
5/26/2009,62.37,63.3,60.51,60.82,60.82,17514.5
5/27/2009,62.06,64.54,62.06,63.92,63.92,24405
